Date,Open,High,Low,Close,Volume,Market Cap,Rounded Low,Spread (Hi-Low),Spread(Close-Open)
10/25/17,5524.6,5754.33,5397.88,5750.8,9021986468,95732630220,5700,356.45,226.2
10/24/17,5935.52,5935.52,5504.18,5526.64,12064521030,91988225800,5500,431.34,-408.88
10/23/17,6006,6075.59,5732.47,5930.32,14296685309,98695054084,5900,343.12,-75.68
10/22/17,6036.66,6076.26,5792.34,6008.42,7672719185,99981911326,6000,283.92,-28.24
10/21/17,5996.79,6194.88,5965.07,6031.6,8132101209,1.00354E+11,6000,229.81,34.81
10/20/17,5708.11,6060.11,5627.23,6011.45,9450194220,1.00007E+11,6000,432.88,303.34
10/19/17,5583.74,5744.35,5531.06,5708.52,9336231341,94954808115,5700,213.29,124.78
10/18/17,5603.82,5603.82,5151.44,5590.69,10358498063,92982539106,5500,452.38,-13.13
10/17/17,5741.58,5800.35,5472.72,5605.51,14637440376,93218297189,5600,327.63,-136.07
10/16/17,5687.57,5776.23,5544.21,5725.59,9828202678,95203392843,5700,232.02,38.02
10/15/17,5835.96,5852.48,5478.61,5678.19,6631326174,94403031755,5600,373.87,-157.77
10/14/17,5643.53,5837.7,5591.64,5831.79,7436979779,96942498331,5800,246.06,188.26
10/13/17,5464.16,5840.3,5436.85,5647.21,8710528466,93864253934,5600,403.45,183.05
10/12/17,4829.58,5446.91,4822,5446.91,8328690405,90525666972,5400,624.91,617.33
10/11/17,4789.25,4873.73,4751.63,4826.48,7500621260,80205238020,4800,122.1,37.23
10/10/17,4776.21,4922.17,4765.1,4781.99,7720480608,79457603224,4700,157.07,5.78
10/9/17,4614.52,4878.71,4564.25,4772.02,10500282356,79282158943,4700,314.46,157.5
10/8/17,4429.67,4624.14,4405.64,4610.48,4765572899,76589293760,4600,218.5,180.81
10/7/17,4369.35,4443.88,4321.05,4426.89,3833663482,73529314833,4400,122.83,57.54
10/6/17,4324.46,4413.27,4320.53,4370.81,4941275865,72589262957,4300,92.74,46.35
10/5/17,4229.88,4362.64,4164.05,4328.41,5756696356,71876277937,4300,198.59,98.53
10/4/17,4319.37,4352.31,4210.42,4229.36,4721678649,70225033578,4200,141.89,-90.01
10/3/17,4408.46,4432.47,4258.89,4317.48,5502221558,71681069637,4300,173.58,-90.98
10/2/17,4395.81,4470.23,4377.46,4409.32,7085722429,73195646776,4400,92.77,13.51
10/1/17,4341.05,4403.74,4269.81,4403.74,5393408389,73094870674,4400,133.93,62.69
9/30/17,4166.11,4358.43,4160.86,4338.71,6117273737,72008428789,4300,197.57,172.6
9/29/17,4171.62,4214.63,4039.29,4163.07,6921384214,69086146650,4100,175.34,-8.55
9/28/17,4197.13,4279.31,4109.7,4174.73,8005723669,69270823146,4100,169.61,-22.4
9/27/17,3892.94,4210.05,3884.82,4200.67,6953996512,69691950752,4200,325.23,307.73
9/26/17,3928.41,3969.89,3869.9,3892.35,6767415215,64569365079,3800,99.99,-36.06
9/25/17,3681.58,3950.25,3681.58,3926.07,6352360019,65122213849,3900,268.67,244.49
9/24/17,3796.15,3796.15,3666.9,3682.84,3647802335,61081971156,3600,129.25,-113.31
9/23/17,3629.92,3819.21,3594.58,3792.4,4014142522,62892069389,3700,224.63,162.48
9/22/17,3628.02,3758.27,3553.53,3630.7,5720887456,60203040223,3600,204.74,2.68
9/21/17,3901.47,3916.42,3613.63,3631.04,6533128092,60202370872,3600,302.79,-270.43
9/20/17,3916.36,4031.39,3857.73,3905.95,6333634653,64751811835,3900,173.66,-10.41
9/19/17,4073.79,4094.07,3868.87,3924.97,6686534393,65061185838,3900,225.2,-148.82
9/18/17,3591.09,4079.23,3591.09,4065.2,6932868302,67377945990,4000,488.14,474.11
9/17/17,3606.28,3664.81,3445.64,3582.88,5034999230,59377995376,3500,219.17,-23.4
9/16/17,3637.75,3808.84,3487.79,3625.04,7138624475,60068678195,3600,321.05,-12.71
9/15/17,3166.3,3733.45,2946.62,3637.52,9379883364,60267886368,3600,786.83,471.22
9/14/17,3875.37,3920.6,3153.86,3154.95,9855261811,52265453816,3100,766.74,-720.42
9/13/17,4131.98,4131.98,3789.92,3882.59,9572197287,64311123695,3800,342.06,-249.39
9/12/17,4168.88,4344.65,4085.22,4130.81,8348960668,68412822896,4100,259.43,-38.07
9/11/17,4122.47,4261.67,4099.4,4161.27,8802227084,68907352119,4100,162.27,38.8
9/10/17,4229.34,4245.44,3951.04,4122.94,5750112287,68263826801,4100,294.4,-106.4
9/9/17,4229.81,4308.82,4114.11,4226.06,6635864057,69963847482,4200,194.71,-3.75
9/8/17,4605.16,4661,4075.18,4228.75,8472648110,69999555938,4200,585.82,-376.41
9/7/17,4589.14,4655.04,4491.33,4599.88,8659631981,76132843874,4500,163.71,10.74
9/6/17,4376.59,4617.25,4376.59,4597.12,8919302510,76077049312,4500,240.66,220.53
9/5/17,4228.29,4427.84,3998.11,4376.53,25112357218,72417728536,4300,429.73,148.24
9/4/17,4591.63,4591.63,4108.4,4236.31,8545309304,70087101256,4200,483.23,-355.32
9/3/17,4585.27,4714.08,4417.59,4582.96,5010712910,75812181334,4500,296.49,-2.31
9/2/17,4901.42,4975.04,4469.24,4578.77,5610016659,75734114962,4500,505.8,-322.65
9/1/17,4701.76,4892.01,4678.53,4892.01,6543906418,80905039782,4800,213.48,190.25
8/31/17,4555.59,4736.05,4549.4,4703.39,6226919988,77775374625,4700,186.65,147.8
8/30/17,4570.36,4626.52,4471.41,4565.3,5835254306,75482724984,4500,155.11,-5.06
8/29/17,4389.21,4625.68,4352.13,4579.02,7018030613,75699786263,4500,273.55,189.81
8/28/17,4384.45,4403.93,4224.64,4382.66,6517025771,72445588933,4300,179.29,-1.79
8/27/17,4345.1,4416.59,4317.29,4382.88,4650175825,72441993792,4300,99.3,37.78
8/26/17,4372.06,4379.28,4269.52,4352.4,5259878902,71929882019,4300,109.76,-19.66
8/25/17,4332.82,4455.7,4307.35,4371.6,4751050826,72241507489,4300,148.35,38.78
8/24/17,4137.6,4376.39,4130.26,4334.68,5684214367,71625870868,4300,246.13,197.08
8/23/17,4089.01,4255.78,4078.41,4151.52,8413233818,68593954170,4100,177.37,62.51
8/22/17,3998.35,4128.76,3674.58,4100.52,6053667061,67743202431,4100,454.18,102.17
8/21/17,4090.48,4109.14,3988.6,4001.74,8441196697,66106992038,4000,120.54,-88.74
8/20/17,4189.31,4196.29,4069.88,4087.66,6532023130,67520478838,4000,126.41,-101.65
8/19/17,4137.75,4243.26,3970.55,4193.7,8147578289,69265141208,4100,272.71,55.95
8/18/17,4324.34,4370.13,4015.4,4160.62,9353045628,68710871037,4100,354.73,-163.72
8/17/17,4384.44,4484.7,4243.71,4331.69,10098981727,71527949443,4300,240.99,-52.75
8/16/17,4200.34,4381.23,3994.42,4376.63,9812944256,72260183303,4300,386.81,176.29
8/15/17,4326.99,4455.97,3906.18,4181.93,8550156958,69038855081,4100,549.79,-145.06
8/14/17,4066.1,4325.13,3989.16,4325.13,9178407107,71394704654,4300,335.97,259.03
8/13/17,3880.04,4208.39,3857.8,4073.26,7438423565,67230528989,4000,350.59,193.22
8/12/17,3650.63,3949.92,3613.7,3884.71,6577950602,64111163866,3800,336.22,234.08
8/11/17,3373.82,3679.72,3372.12,3650.62,9212240374,60241844923,3600,307.6,276.8
8/10/17,3341.84,3453.45,3319.47,3381.28,7427823198,55791120000,3300,133.98,39.44
8/9/17,3420.4,3422.76,3247.67,3342.47,6123180314,55145196472,3300,175.09,-77.93
8/8/17,3370.22,3484.85,3345.83,3419.94,7057922000,56417337745,3400,139.02,49.72
8/7/17,3212.78,3397.68,3180.89,3378.94,5020630427,55734179251,3300,216.79,166.16
8/6/17,3257.61,3293.29,3155.6,3213.94,3690410805,53006426108,3200,137.69,-43.67
8/5/17,2897.63,3290.01,2874.83,3252.91,4075922195,53643452554,3200,415.18,355.28
8/4/17,2806.93,2899.33,2743.72,2895.89,4056042202,47749461443,2800,155.61,88.96
8/3/17,2709.56,2813.31,2685.14,2804.73,3729394908,46239970790,2800,128.17,95.17
8/2/17,2727.13,2762.53,2668.59,2710.67,5926737885,44684649516,2700,93.94,-16.46
8/1/17,2871.3,2921.35,2685.61,2718.26,6689047245,44804603885,2700,235.74,-153.04
7/31/17,2763.24,2889.62,2720.61,2875.34,6594613177,47388334773,2800,169.01,112.1
7/30/17,2724.39,2758.53,2644.85,2757.18,22268691502,45435913868,2700,113.68,32.79
7/29/17,2807.02,2808.76,2692.8,2726.45,10160734333,44924534585,2700,115.96,-80.57
7/28/17,2679.73,2897.45,2679.73,2809.01,9231545951,46279316161,2800,217.72,129.28
7/27/17,2538.71,2693.32,2529.34,2671.78,4551584454,44013533097,2600,163.98,133.07
7/26/17,2577.77,2610.76,2450.8,2529.45,8180309758,41663929265,2500,159.96,-48.32
7/25/17,2757.5,2768.08,2480.96,2576.48,18620423057,42433788244,2500,287.12,-181.02
7/24/17,2732.7,2777.26,2699.19,2754.86,4967853058,45366654309,2700,78.07,22.16
7/23/17,2808.1,2832.18,2653.94,2730.4,3305952386,44957775265,2700,178.24,-77.7
7/22/17,2668.63,2862.42,2657.71,2810.12,3593020683,46264340367,2800,204.71,141.49
7/21/17,2838.41,2838.41,2621.85,2667.76,4618891436,43915296559,2600,216.56,-170.65
7/20/17,2269.89,2900.7,2269.89,2817.6,4346584282,46376428080,2800,630.81,547.71
7/19/17,2323.08,2397.17,2260.23,2273.43,4229153828,37415031061,2200,136.94,-49.65
7/18/17,2233.52,2387.61,2164.77,2318.88,4271539663,38158677672,2300,222.84,85.36
7/17/17,1932.62,2230.49,1932.62,2228.41,3981345943,36665393517,2200,297.87,295.79
7/16/17,1991.98,2058.77,1843.03,1929.82,2825878853,31748939343,1900,215.74,-62.16
7/15/17,2230.12,2231.14,1990.41,1998.86,3205457533,32880721300,1900,240.73,-231.26
7/14/17,2360.59,2363.25,2183.22,2233.34,4126805481,36734255488,2200,180.03,-127.25
7/13/17,2402.7,2425.22,2340.83,2357.9,4177025007,38778935907,2300,84.39,-44.8
7/12/17,2332.77,2423.71,2275.14,2398.84,3969957406,39447604438,2300,148.57,66.07
7/11/17,2385.89,2413.47,2296.81,2337.79,4751800978,38438497236,2300,116.66,-48.1
7/10/17,2525.25,2537.16,2321.13,2372.56,5034362570,39005033499,2300,216.03,-152.69
7/9/17,2572.61,2635.49,2517.59,2518.44,3423219869,41397076604,2500,117.9,-54.17
7/8/17,2520.27,2571.34,2492.31,2571.34,3383226467,42262222823,2500,79.03,51.07
7/7/17,2608.59,2916.14,2498.87,2518.66,4502042030,41391217675,2500,417.27,-89.93
7/6/17,2608.1,2616.72,2581.69,2608.56,4436839574,42863758795,2600,35.03,0.46
7/5/17,2602.87,2622.65,2538.55,2601.99,5159968186,42751085999,2600,84.1,-0.88
7/4/17,2561,2631.59,2559.35,2601.64,3931417763,42740618673,2600,72.24,40.64
7/3/17,2498.56,2595,2480.47,2564.06,4688108214,42118211083,2500,114.53,65.5
7/2/17,2436.4,2514.28,2394.84,2506.47,2891297958,41167015221,2500,119.44,70.07
7/1/17,2492.6,2515.27,2419.23,2434.55,3525923782,39980058373,2400,96.04,-58.05
6/30/17,2539.24,2559.25,2478.43,2480.84,4781671227,40735082695,2400,80.82,-58.4
6/29/17,2567.56,2588.83,2510.48,2539.32,6530204849,41690395783,2500,78.35,-28.24
6/28/17,2553.03,2603.98,2484.42,2574.79,5460963378,42268942193,2500,119.56,21.76
6/27/17,2478.45,2552.45,2332.99,2552.45,4921903162,41897190525,2500,219.46,74
6/26/17,2590.57,2615.25,2376.29,2478.45,6104488811,40677994354,2400,238.96,-112.12
6/25/17,2607.25,2682.26,2552.12,2589.41,4019239798,42495001716,2500,130.14,-17.84
6/24/17,2738.52,2757.94,2583.19,2608.72,4331843211,42807952581,2600,174.75,-129.8
6/23/17,2707.34,2765.17,2706.37,2744.91,4766784175,45037797053,2700,58.8,37.57
6/22/17,2691.03,2723.74,2642.36,2705.41,5495341235,44384244937,2700,81.38,14.38
6/21/17,2709.43,2772.01,2660.4,2689.1,6373183098,44111929173,2600,111.61,-20.33
6/20/17,2591.26,2763.45,2589.82,2721.79,6105370301,44643512689,2700,173.63,130.53
6/19/17,2549.03,2662.85,2549.03,2589.6,5699652433,42470734800,2500,113.82,40.57
6/18/17,2655.35,2662.1,2516.33,2548.29,4001447894,41788418974,2500,145.77,-107.06
6/17/17,2514.01,2685.19,2484.96,2655.88,4021033087,43548031452,2600,200.23,141.87
6/16/17,2469.57,2539.92,2385.15,2518.56,6037248309,41291821423,2500,154.77,48.99
6/15/17,2499.58,2534.71,2212.96,2464.58,5733877220,40402259202,2400,321.75,-35
6/14/17,2716.88,2786.83,2412.94,2506.37,6627410984,41082567339,2500,373.89,-210.51
6/13/17,2680.91,2789.04,2650.38,2717.02,6558933019,44530631894,2700,138.66,36.11
6/12/17,2953.22,2997.26,2518.56,2659.63,6465926387,43585351533,2600,478.7,-293.59
6/11/17,2942.41,2996.6,2840.53,2958.11,4839329467,48471330146,2900,156.07,15.7
6/10/17,2828.14,2950.99,2746.55,2947.71,4973285972,48295501718,2900,204.44,119.57
6/9/17,2807.44,2901.71,2795.62,2823.81,5730696604,46260465854,2800,106.09,16.37
6/8/17,2720.49,2815.3,2670.95,2805.62,5230681944,45957247989,2800,144.35,85.13
6/7/17,2869.38,2869.38,2700.56,2732.16,5996764321,44748237218,2700,168.82,-137.22
6/6/17,2690.84,2999.91,2690.84,2863.2,5214945232,46888622160,2800,309.07,172.36
6/5/17,2512.4,2686.81,2510.22,2686.81,6005395488,43994968834,2600,176.59,174.41
6/4/17,2547.79,2585.89,2452.54,2511.81,4562447637,41124262595,2500,133.35,-35.98
6/3/17,2493.72,2581.91,2423.57,2515.35,5891480561,41177190057,2500,158.34,21.63
6/2/17,2404.03,2488.55,2373.32,2488.55,5258325020,40732491835,2400,115.23,84.52
6/1/17,2288.33,2448.39,2288.33,2407.88,6176263890,39407633763,2400,160.06,119.55
5/31/17,2187.19,2311.08,2145.57,2286.41,5264284093,37414813240,2200,165.51,99.22
5/30/17,2255.36,2301.96,2124.57,2175.47,4884171752,35594903085,2100,177.39,-79.89
5/29/17,2159.43,2307.05,2107.17,2255.61,3929176083,36901102917,2200,199.88,96.18
5/28/17,2054.08,2267.34,2054.08,2155.8,3085420258,35264171110,2100,213.26,101.72
5/27/17,2196.27,2260.2,1855.83,2038.87,3206037189,33347170525,2000,404.37,-157.4
5/26/17,2320.89,2573.79,2071.99,2202.42,4753086324,36017660894,2200,501.8,-118.47
5/25/17,2446.24,2763.71,2285.3,2304.98,6155820432,37690456715,2300,478.41,-141.26
5/24/17,2321.37,2523.72,2321.37,2443.64,5052714746,39952841999,2400,202.35,122.27
5/23/17,2191.56,2320.82,2178.5,2320.42,4268036589,37933704066,2300,142.32,128.86
5/22/17,2043.19,2303.9,2017.87,2173.4,4015870531,35525744380,2100,286.03,130.21
5/21/17,2067.03,2119.08,2037.5,2041.2,2650094331,33361091114,2000,81.58,-25.83
5/20/17,1984.24,2084.73,1974.92,2084.73,3118292405,34068630559,2000,109.81,100.49
5/19/17,1897.37,2004.52,1890.25,1987.71,3351835395,32479082015,1900,114.27,90.34
5/18/17,1818.7,1904.48,1807.12,1888.65,3157571573,30856574835,1800,97.36,69.95
5/17/17,1726.73,1864.05,1661.91,1839.09,4085927436,30043626195,1800,202.14,112.36
5/16/17,1741.7,1785.94,1686.54,1734.45,2946055894,28330874003,1700,99.4,-7.25
5/15/17,1808.44,1812.8,1708.54,1738.43,3389445747,28392885375,1700,104.26,-70.01
5/14/17,1800.86,1831.42,1776.62,1808.91,2047338788,29540290794,1800,54.8,8.05
5/13/17,1723.12,1812.99,1651.08,1804.91,2264203607,29471223857,1800,161.91,81.79
5/12/17,1845.76,1856.15,1694.01,1724.24,3076658859,28150631936,1700,162.14,-121.52
5/11/17,1780.37,1873.93,1755.35,1848.57,3115003689,30176934751,1800,118.58,68.2
5/10/17,1756.52,1788.44,1719.1,1787.13,3529867675,29170965564,1700,69.34,30.61
5/9/17,1723.89,1833.49,1716.3,1755.36,3371637388,28649119972,1700,117.19,31.47
5/8/17,1596.92,1723.35,1596.92,1723.35,3110917755,28123369330,1700,126.43,126.43
5/7/17,1579.47,1596.72,1559.76,1596.71,2270631161,26053077975,1500,36.96,17.24
5/6/17,1556.81,1578.8,1542.5,1578.8,2264647109,25757608890,1500,36.3,21.99
5/5/17,1540.87,1618.03,1530.31,1555.45,3022035415,25373374563,1500,87.72,14.58
5/4/17,1490.72,1608.91,1490.72,1537.67,2984659501,25080858487,1500,118.19,46.95
5/3/17,1453.78,1492.77,1447.49,1490.09,2248209512,24301634925,1400,45.28,36.31
5/2/17,1421.03,1473.9,1415.69,1452.82,2210499945,23691443738,1400,58.21,31.79
5/1/17,1348.3,1434.32,1348.3,1421.6,1918429106,23179524919,1400,86.02,73.3
4/30/17,1321.87,1347.91,1314.92,1347.89,1397139574,21975104909,1300,32.99,26.02
4/29/17,1317.84,1327.2,1315.21,1321.79,1688899357,21547126640,1300,11.99,3.95
4/28/17,1317.74,1331.28,1292.37,1316.48,2138429459,21457669552,1300,38.91,-1.26
4/27/17,1281.88,1319.7,1281.3,1317.73,2481430494,21475836448,1300,38.4,35.85
4/26/17,1265.99,1294.83,1265.93,1281.08,2163250927,20876159410,1200,28.9,15.09
4/25/17,1250.45,1267.58,1249.97,1265.49,3017138673,20619704237,1200,17.61,15.04
4/24/17,1209.63,1250.94,1209.63,1250.15,1674917695,20367443800,1200,41.31,40.52
4/23/17,1231.92,1232.2,1203.94,1207.21,1238054402,19665994145,1200,28.26,-24.71
4/22/17,1222.71,1235.56,1208.47,1231.71,1271090882,20062753908,1200,27.09,9
4/21/17,1229.42,1235.94,1215.56,1222.05,1651182472,19903192286,1200,20.38,-7.37
4/20/17,1211.08,1240.79,1208.41,1229.08,1811400275,20015137622,1200,32.38,18
4/19/17,1212.13,1215.51,1205.08,1210.29,1596858077,19707045565,1200,10.43,-1.84
4/18/17,1193.77,1217.57,1193.77,1211.67,2033112965,19727334977,1200,23.8,17.9
4/17/17,1183.25,1194.9,1172.65,1193.91,1708462801,19436033390,1100,22.25,10.66
4/16/17,1172.61,1187.22,1172.61,1182.94,1164945545,19255408766,1100,14.61,10.33
4/15/17,1167.3,1188,1164.96,1172.52,1295916413,19083656460,1100,23.04,5.22
4/14/17,1170.33,1190.8,1159.79,1167.54,1865737863,19000400018,1100,31.01,-2.79
4/13/17,1201.02,1205.89,1156.44,1169.28,1679416262,19026699552,1100,49.45,-31.74
4/12/17,1204.81,1207.14,1196.76,1200.37,1780321606,19530680104,1200,10.38,-4.44
4/11/17,1187.46,1208.07,1187.46,1205.01,1680423675,19604036563,1200,20.61,17.55
4/10/17,1187.3,1190.34,1179.04,1187.13,1595243598,19310642460,1100,11.3,-0.17
4/9/17,1176.57,1197.21,1171.86,1187.87,1063718454,19320511927,1100,25.35,11.3
4/8/17,1172.65,1184.98,1162.58,1175.95,1004254673,19124327856,1100,22.4,3.3
4/7/17,1178.94,1186.58,1163.39,1176.9,1560484928,19137747435,1100,23.19,-2.04
4/6/17,1125.81,1188.37,1125.81,1182.68,1599523041,19229356147,1100,62.56,56.87
4/5/17,1134.14,1135.09,1113.63,1124.78,1685982555,18285857775,1100,21.46,-9.36
4/4/17,1145.52,1156.44,1120.52,1133.25,1761197009,18421262063,1100,35.92,-12.27
4/3/17,1102.95,1151.74,1102.95,1143.81,1743057243,18591158323,1100,48.79,40.86
4/2/17,1080.61,1107.59,1075.45,1102.17,1250032692,17911915755,1100,32.14,21.56
4/1/17,1071.71,1091.72,1061.09,1080.5,1263463526,17557597716,1000,30.63,8.79
3/31/17,1026.64,1074.92,1026.64,1071.79,1943966335,17414322808,1000,48.28,45.15
3/30/17,1042.21,1049.29,1020.04,1026.43,1514467234,16675587066,1000,29.25,-15.78
3/29/17,1046.08,1055.13,1015.88,1039.97,1414893661,16893415156,1000,39.25,-6.11
3/28/17,1044.58,1064.65,1027.73,1047.15,1651520547,17008241726,1000,36.92,2.57
3/27/17,972.05,1046.4,971.98,1045.77,1535714569,16983801541,1000,74.42,73.72
3/26/17,974.02,1007.96,954.19,966.72,1100822531,15698465531,900,53.77,-7.3
3/25/17,936.54,975.76,903.71,972.78,2532859869,15794781102,900,72.05,36.24
3/24/17,1038.45,1040.47,934.36,937.52,3241366146,15220718764,900,106.11,-100.93
3/23/17,1050.05,1058.01,1028.93,1038.59,1803506143,16859314109,1000,29.08,-11.46
3/22/17,1120.65,1120.65,1014.21,1049.14,2138432400,17028630158,1000,106.44,-71.51
3/21/17,1055.36,1122.43,1055.36,1120.54,1811191249,18185299687,1100,67.07,65.18
3/20/17,1037.24,1063.03,1036.68,1054.23,1516834298,17107266418,1000,26.35,16.99
3/19/17,976.73,1069.91,976.73,1036.74,1200220970,16821676707,1000,93.18,60.01
3/18/17,1099.69,1114.07,957.66,973.82,1715950711,15798760668,900,156.41,-125.87
3/17/17,1180.16,1180.16,1099.57,1100.23,2472268117,17847435957,1100,80.59,-79.93
3/16/17,1251.33,1257.98,1152.44,1187.81,2922701984,19265847025,1100,105.54,-63.52
3/15/17,1240.16,1251.61,1239.75,1249.61,1780038472,20265831337,1200,11.86,9.45
3/14/17,1232.16,1244.81,1220.72,1240,2150107336,20107761880,1200,24.09,7.84
3/13/17,1221.78,1237.37,1217.03,1231.92,1744499166,19974334865,1200,20.34,10.14
3/12/17,1176.62,1226.98,1175.36,1221.38,1019945609,19801195767,1200,51.62,44.76
3/11/17,1116.32,1193.83,1116.32,1175.83,1324536667,19060468862,1100,77.51,59.51
3/10/17,1189.36,1270.47,1077.25,1116.72,1666426102,18100188612,1100,193.22,-72.64
3/9/17,1150.35,1197.46,1141.23,1188.49,1442769674,19261188310,1100,56.23,38.14
3/8/17,1223.23,1232.16,1148.08,1150,1661530951,18635275050,1100,84.08,-73.23
3/7/17,1273.21,1275.55,1204.8,1223.54,1796261669,19824773912,1200,70.75,-49.67
3/6/17,1267.47,1276,1264.6,1272.83,1763030060,20620991547,1200,11.4,5.36
3/5/17,1254.29,1267.29,1238.06,1267.12,1124228169,20526235270,1200,29.23,12.83
3/4/17,1277.43,1279.4,1230.51,1255.15,1430296540,20329978338,1200,48.89,-22.28
3/3/17,1250.71,1280.31,1250.71,1274.99,1981093234,20649259919,1200,29.6,24.28
3/2/17,1224.68,1262.13,1215.62,1251.01,2110396450,20258543188,1200,46.51,26.33
3/1/17,1180.04,1222.5,1179.69,1222.5,1500757118,19794459608,1200,42.81,42.46
2/28/17,1180.72,1193.25,1171.82,1179.97,1404328599,19103684801,1100,21.43,-0.75
2/27/17,1163.78,1181.98,1163.38,1179.97,1303142926,19101427518,1100,18.6,16.19
2/26/17,1144.27,1167.47,1130.2,1165.2,801561079,18860247630,1100,37.27,20.93
2/25/17,1170.41,1174.85,1124.59,1143.84,1000351567,18511906560,1100,50.26,-26.57
2/24/17,1172.71,1200.39,1131.96,1173.68,1541360655,18992415818,1100,68.43,0.97
2/23/17,1117.27,1176.62,1116.96,1166.72,1517124310,18877442096,1100,59.66,49.45
2/22/17,1114.8,1125.39,1100.55,1117.44,1326259304,18077985665,1100,24.84,2.64
2/21/17,1079.28,1117.25,1076.93,1115.3,1139111678,18041455273,1100,40.32,36.02
2/20/17,1048.69,1080.49,1041.69,1079.98,1069407088,17468244508,1000,38.8,31.29
2/19/17,1054.76,1056.81,1043.46,1047.87,1110750436,16946913346,1000,13.35,-6.89
2/18/17,1049.21,1061.1,1046.96,1054.42,886393916.7,17051064834,1000,14.14,5.21
2/17/17,1026.12,1053.17,1025.64,1046.21,1309942945,16916338976,1000,27.53,20.09
2/16/17,1007.65,1033.37,1007.65,1027.44,1039840701,16610905026,1000,25.72,19.79
2/15/17,1006.21,1008.84,1001.58,1007.48,1056929103,16286329282,1000,7.26,1.27
2/14/17,991.73,1011.51,986.47,1004.55,1145888683,16237219721,1000,25.04,12.82
2/13/17,998.89,1002.1,976,990.64,1010638576,16010322103,900,26.1,-8.25
2/12/17,1003.52,1004.76,996.92,999.18,602954653,16146290349,900,7.84,-4.34
2/11/17,988.9,1009.29,982.83,1004.45,756656511.9,16229677099,1000,26.46,15.55
2/10/17,995.63,998.91,946.69,988.67,1133494679,15973053725,900,52.22,-6.96
2/9/17,1064.7,1088.99,953.34,994.38,1537209884,16063448932,900,135.65,-70.32
2/8/17,1062.32,1078.97,1037.49,1063.07,1367035815,17170799127,1000,41.48,0.75
2/7/17,1040.14,1061.93,1040.14,1061.35,1381553251,17141080574,1000,21.79,21.21
2/6/17,1028.4,1044.64,1028.16,1038.15,1214758193,16764422010,1000,16.48,9.75
2/5/17,1043.52,1043.63,1022.37,1027.34,1039935967,16588240157,1000,21.26,-16.18
2/4/17,1031.33,1045.9,1015.16,1042.9,1156975363,16837411920,1000,30.74,11.57
2/3/17,1011.46,1033.87,1008.79,1029.91,1952812125,16625849489,1000,25.08,18.45
2/2/17,990,1013.52,983.22,1011.8,1197215595,16331615570,1000,30.3,21.8
2/1/17,970.94,989.11,970.74,989.02,1271940146,15962015276,900,18.37,18.08
1/31/17,920.96,972.02,920.96,970.4,1103239555,15659186515,900,51.06,49.44
1/30/17,920.15,923.05,919.47,920.38,897805452.6,14850351605,900,3.58,0.23
1/29/17,922.07,923.42,919.15,919.5,685773138.6,14834377926,900,4.27,-2.57
1/28/17,919.81,923.91,919.81,921.59,650303237.7,14866260449,900,4.1,1.78
1/27/17,918.36,923.22,915.85,919.75,837401143.6,14834831700,900,7.37,1.39
1/26/17,902.4,919.33,902.22,917.59,909196870.2,14797955301,900,17.11,15.19
1/25/17,891.92,903.25,891.69,901.54,1200628130,14537488261,900,11.56,9.62
1/24/17,910.68,924.15,892.29,892.69,1193250795,14393026385,800,31.86,-17.99
1/23/17,925.5,928.27,916.74,921.01,1002515009,14848013909,900,11.53,-4.49
1/22/17,922.21,937.53,897.56,924.67,736996035.7,14905439337,900,39.97,2.46
1/21/17,895.55,927.37,895.53,921.79,793827337,14856911163,900,31.84,26.24
1/20/17,898.17,899.4,887.01,895.03,1039356360,14423545371,800,12.39,-3.14
1/19/17,888.34,904.61,884.34,899.07,1031800189,14486616700,800,20.27,10.73
1/18/17,909.37,917.5,858.3,886.62,1142780568,14284036613,800,59.2,-22.75
1/17/17,830.95,910.56,830.8,907.94,1236492479,14625779851,900,79.76,76.99
1/16/17,821.78,834.53,820.27,831.53,1059400535,13393372620,800,14.26,9.75
1/15/17,818.14,823.31,812.87,821.8,773921936.5,13234840657,800,10.44,3.66
1/14/17,825.14,835.09,812.46,818.41,713017924,13178601992,800,22.63,-6.73
1/13/17,803.74,829,780,823.98,1383434826,13266554392,800,49,20.24
1/12/17,775.18,826.25,755.76,804.83,1710580316,12956730411,800,70.49,29.65
1/11/17,908.11,919.45,762.77,777.76,2982631034,12519135996,700,156.68,-130.35
1/10/17,902.44,914.87,901.06,907.68,1309714815,14608685049,900,13.81,5.24
1/9/17,913.24,913.69,879.81,902.83,1308931184,14528815565,900,33.88,-10.41
1/8/17,908.17,942.72,887.25,911.2,794823595.3,14661966429,900,55.47,3.03
1/7/17,903.49,908.59,823.56,908.59,1234847095,14618030536,900,85.03,5.1
1/6/17,1014.24,1046.81,883.94,902.2,1841992007,14513695758,900,162.87,-112.04
1/5/17,1156.73,1191.1,910.42,1013.38,2513362691,16300254795,1000,280.68,-143.35
1/4/17,1044.4,1159.42,1044.4,1154.73,1804449496,18571869009,1100,115.02,110.33
1/3/17,1021.6,1044.08,1021.6,1043.84,1589403428,16786368910,1000,22.48,22.24
1/2/17,998.62,1031.39,996.7,1021.75,1181645491,16429024775,1000,34.69,23.13
1/1/17,963.66,1003.08,958.7,998.33,809195217.7,16050407461,900,44.38,34.67
